engine,titled,moveNumber,rank,loss,advantage,ambiguous,timeConsistent,bot,blur
1,0,26,3,11,-24,0,1,0,42
1,0,27,1,3,-20,0,1,0,42
1,0,28,1,0,91,0,1,0,42
1,0,29,1,0,93,0,1,0,42
1,0,30,1,0,95,1,1,0,42
1,0,31,5,0,95,1,1,0,42
1,0,32,1,0,99,1,1,0,42
1,0,33,1,0,99,1,1,0,42
1,0,34,2,0,100,1,1,0,42
1,0,35,2,0,100,1,1,0,42
1,0,36,1,0,100,1,0,0,42
1,0,37,1,0,100,1,1,0,42
1,0,38,4,0,100,1,1,0,42
1,0,39,1,0,100,1,1,0,42
1,0,40,2,200,-100,1,1,0,42
1,0,1,1,0,-4,1,1,0,83
1,0,2,2,0,-2,1,1,0,83
1,0,3,4,4,-5,1,1,0,83
1,0,4,3,0,-1,1,1,0,83
1,0,5,2,0,-1,1,1,0,83
1,0,6,1,6,0,1,1,0,83
1,0,8,1,5,-9,1,1,0,83
1,0,9,3,16,-14,0,1,0,83
1,0,10,2,4,-5,1,1,0,83
1,0,11,3,0,0,1,1,0,83
1,0,12,2,12,-13,0,1,0,83
1,0,14,1,0,-15,1,1,0,83
1,0,15,1,0,1,1,1,0,83
1,0,16,4,23,4,0,1,0,83
1,0,17,4,20,-5,0,1,0,83
1,0,18,2,8,9,1,1,0,83
1,0,19,1,1,8,1,1,0,83
1,0,20,2,6,11,1,1,0,83
1,0,21,3,2,8,1,1,0,83
1,0,22,1,10,0,0,0,0,83
1,0,23,1,5,6,0,1,0,83
1,0,24,1,0,22,0,1,0,83
1,0,26,1,0,28,0,1,0,83
1,0,27,1,0,30,0,1,0,83
1,0,29,1,0,35,0,1,0,83
1,0,30,2,2,37,1,1,0,83
1,0,31,3,3,39,1,1,0,83
1,0,33,4,0,42,1,1,0,83
1,0,34,1,0,46,1,1,0,83
1,0,35,1,0,66,0,1,0,83
1,0,36,3,0,70,1,1,0,83
1,0,38,4,0,77,1,1,0,83
1,0,40,2,0,84,1,1,0,83
1,0,41,1,0,89,0,1,0,83
1,0,42,1,0,93,0,1,0,83
1,0,43,1,0,96,0,1,0,83
1,0,44,2,0,99,1,1,0,83
1,0,45,1,0,99,1,1,0,83
1,0,46,5,1,98,1,1,0,83
1,0,47,1,0,99,1,1,0,83
1,0,48,1,0,99,1,1,0,83
1,0,49,1,0,99,1,1,0,83
1,0,50,2,0,99,1,1,0,83
1,0,51,1,0,99,0,1,0,83
1,0,52,1,0,99,0,1,0,83
1,0,53,1,0,100,0,1,0,83
1,0,54,1,0,100,1,1,0,83
1,0,55,1,0,100,1,1,0,83
1,0,56,1,0,100,1,1,0,83
1,0,57,1,0,100,1,0,0,83
1,0,59,1,0,100,1,1,0,83
1,0,60,1,0,100,0,1,0,83
1,0,62,4,0,100,1,1,0,83
1,0,63,4,0,100,1,1,0,83
1,0,66,2,0,100,1,1,0,83
1,0,67,1,0,100,1,1,0,83
1,0,68,1,0,100,1,1,0,83
1,0,72,2,0,100,1,1,0,83
1,0,73,3,0,100,1,1,0,83
1,0,74,1,0,100,1,1,0,83
1,0,78,3,0,99,1,1,0,83
1,0,80,2,0,99,1,1,0,83
1,0,81,5,0,99,1,1,0,83
1,0,82,2,0,100,1,1,0,83
1,0,83,1,0,100,1,1,0,83
1,0,84,3,0,100,1,1,0,83
1,0,85,2,0,100,1,1,0,83
1,0,86,1,0,100,1,1,0,83
1,0,87,1,0,100,1,1,0,83
1,0,88,1,0,100,1,1,0,83
1,0,89,1,0,100,1,1,0,83
1,0,90,2,0,100,1,1,0,83
1,0,91,1,0,100,1,1,0,83
1,0,92,1,0,100,1,1,0,83
1,0,93,1,0,100,1,1,0,83
1,0,94,1,0,100,1,1,0,83
1,0,95,1,0,100,1,1,0,83
1,0,96,1,0,100,1,1,0,83
1,0,97,1,0,100,1,1,0,83
1,0,98,1,200,-100,1,1,0,83
1,0,1,2,1,-5,1,0,0,0
1,0,3,1,5,-6,1,1,0,0
1,0,4,5,1,0,1,1,0,0
1,0,5,1,0,-1,1,1,0,0
1,0,6,1,1,0,1,1,0,0
1,0,7,1,0,0,1,0,0,0
1,0,8,1,2,23,0,1,0,0
1,0,9,1,2,22,0,0,0,0
1,0,10,1,0,32,0,1,0,0
1,0,11,1,0,39,0,0,0,0
1,0,12,1,0,38,0,1,0,0
1,0,13,1,0,40,0,0,0,0
1,0,14,1,0,44,1,1,0,0
1,0,15,1,2,43,1,0,0,0
1,0,16,1,0,45,1,1,0,0
1,0,17,2,0,48,1,1,0,0
1,0,18,1,2,57,0,1,0,0
1,0,19,1,0,59,1,1,0,0
1,0,20,1,0,59,1,1,0,0
1,0,21,1,0,58,0,0,0,0
1,0,22,1,0,60,0,1,0,0
1,0,23,1,0,60,1,1,0,0
1,0,24,2,0,59,1,1,0,0
1,0,25,2,0,61,1,1,0,0
1,0,26,2,0,62,1,1,0,0
1,0,27,2,0,75,1,0,0,0
1,0,28,1,0,77,0,1,0,0
1,0,29,1,0,84,1,1,0,0
1,0,30,1,0,86,0,0,0,0
1,0,31,2,0,92,1,0,0,0
1,0,32,2,0,92,1,1,0,0
1,0,33,1,0,93,0,0,0,0
1,0,34,1,200,-100,1,1,0,0
1,0,2,3,5,0,1,1,0,0
1,0,3,1,3,7,1,1,0,0
1,0,4,1,1,10,1,1,0,0
1,0,5,1,3,7,1,1,0,0
1,0,6,4,2,8,1,1,0,0
1,0,7,3,0,9,1,0,0,0
1,0,8,1,2,7,1,1,0,0
1,0,9,2,2,5,1,1,0,0
1,0,10,1,3,5,1,1,0,0
1,0,11,3,4,2,1,1,0,0
1,0,14,1,1,0,1,1,0,0
1,0,15,4,0,0,1,1,0,0
1,0,16,2,0,0,1,1,0,0
1,0,17,2,0,0,1,1,0,0
1,0,18,3,0,1,1,1,0,0
1,0,19,1,0,6,1,1,0,0
1,0,21,3,6,7,1,1,0,0
1,0,22,1,3,13,0,1,0,0
1,0,23,3,15,60,1,1,0,0
1,0,24,2,15,67,0,0,0,0
1,0,25,1,0,91,1,0,0,0
1,0,26,3,0,90,1,1,0,0
1,0,27,1,0,95,1,1,0,0
1,0,28,1,0,96,0,1,0,0
1,0,29,1,0,99,0,0,0,0
1,0,30,1,0,100,0,1,0,0
1,0,1,1,5,2,1,0,0,0
1,0,3,1,0,5,1,1,0,0
1,0,4,2,0,6,1,1,0,0
1,0,5,1,1,4,0,1,0,0
1,0,6,1,3,5,1,1,0,0
1,0,8,1,0,15,0,1,0,0
1,0,9,1,4,27,1,1,0,0
1,0,10,3,0,27,1,1,0,0
1,0,11,1,0,27,0,0,0,0
1,0,12,1,3,26,1,1,0,0
1,0,13,2,1,25,1,1,0,0
1,0,14,2,1,30,0,1,0,0
1,0,15,1,2,29,1,1,0,0
1,0,16,4,13,17,1,1,0,0
1,0,17,1,3,12,1,1,0,0
1,0,18,1,0,13,0,0,0,0
1,0,19,1,0,10,0,0,0,0
1,0,20,1,1,12,0,0,0,0
1,0,21,2,1,14,1,1,0,0
1,0,22,1,0,32,0,1,0,0
1,0,23,1,0,35,0,0,0,0
1,0,24,1,0,38,0,1,0,0
1,0,25,1,0,39,0,0,0,0
1,0,26,1,0,79,0,1,0,0
1,0,27,1,0,82,0,1,0,0
1,0,28,1,0,84,0,0,0,0
1,0,29,1,0,96,1,1,0,0
1,0,30,1,0,100,0,1,0,0
1,0,1,1,2,-6,1,0,0,0
1,0,2,5,0,-4,1,1,0,0
1,0,3,4,1,-3,1,1,0,0
1,0,4,2,0,-3,1,1,0,0
1,0,5,4,0,-3,1,1,0,0
1,0,6,1,1,-7,0,1,0,0
1,0,7,2,3,-14,1,1,0,0
1,0,8,1,2,-6,0,1,0,0
1,0,9,2,0,1,1,1,0,0
1,0,10,1,2,-3,1,0,0,0
1,0,11,2,1,7,1,1,0,0
1,0,12,2,9,5,1,1,0,0
1,0,13,1,5,8,0,1,0,0
1,0,14,1,0,16,0,1,0,0
1,0,15,1,0,21,1,1,0,0
1,0,16,1,0,45,0,1,0,0
1,0,17,1,1,61,0,1,0,0
1,0,18,1,0,62,1,1,0,0
1,0,19,1,0,62,1,1,0,0
1,0,20,1,2,62,0,1,0,0
1,0,21,2,0,76,1,1,0,0
1,0,22,1,0,82,0,1,0,0
1,0,23,1,0,90,0,1,0,0
1,0,24,1,0,90,0,0,0,0
1,0,25,1,0,90,1,1,0,0
1,0,26,1,0,93,1,1,0,0
1,0,27,1,0,94,1,1,0,0
1,0,28,1,0,96,1,0,0,0
1,0,29,1,0,97,1,1,0,0
1,0,30,1,0,98,1,1,0,0
1,0,31,1,0,98,1,1,0,0
1,0,32,2,0,98,1,1,0,0
1,0,33,1,0,99,1,1,0,0
1,0,34,1,0,99,1,1,0,0
1,0,1,1,0,3,1,0,0,0
1,0,3,1,0,0,1,1,0,0
1,0,5,2,0,-3,1,1,0,0
1,0,6,2,1,4,1,1,0,0
1,0,7,2,2,3,1,1,0,0
1,0,9,1,1,14,1,1,0,0
1,0,10,1,0,21,1,1,0,0
1,0,11,2,3,22,1,1,0,0
1,0,12,1,0,23,1,1,0,0
1,0,13,1,0,23,0,1,0,0
1,0,14,1,1,23,1,0,0,0
1,0,15,1,0,23,1,0,0,0
1,0,16,1,0,24,1,1,0,0
1,0,17,1,0,33,0,1,0,0
1,0,18,1,0,35,1,1,0,0
1,0,19,2,1,33,1,1,0,0
1,0,20,1,0,34,1,1,0,0
1,0,21,1,1,34,0,0,0,0
1,0,22,1,0,37,0,0,0,0
1,0,24,1,0,34,0,1,0,0
1,0,25,1,0,52,1,1,0,0
1,0,26,1,0,63,0,1,0,0
1,0,1,3,1,-4,1,0,0,0
1,0,2,2,0,-3,1,0,0,0
1,0,3,2,0,-2,1,0,0,0
1,0,4,1,0,-1,1,1,0,0
1,0,5,2,1,-1,1,1,0,0
1,0,6,1,0,-2,1,0,0,0
1,0,7,2,0,2,1,1,0,0
1,0,8,2,7,7,0,1,0,0
1,0,9,2,4,5,1,1,0,0
1,0,10,1,0,10,1,0,0,0
1,0,11,1,1,15,1,0,0,0
1,0,12,5,4,10,1,0,0,0
1,0,13,2,12,21,0,1,0,0
1,0,14,1,0,30,0,1,0,0
1,0,15,1,0,32,0,0,0,0
1,0,16,2,4,27,1,0,0,0
1,0,17,1,1,31,1,1,0,0
1,0,18,1,1,30,0,0,0,0
1,0,19,1,7,31,0,1,0,0
1,0,20,5,21,25,0,1,0,0
1,0,21,3,4,68,0,1,0,0
1,0,22,1,0,81,1,1,0,0
1,0,23,1,0,94,0,1,0,0
1,0,24,1,0,99,1,1,0,0
1,0,25,2,0,99,1,1,0,0
1,0,26,2,0,99,1,1,0,0
1,0,27,2,0,100,1,1,0,0
1,0,28,1,0,100,1,1,0,0
1,0,29,1,0,100,1,1,0,0
1,0,30,1,200,-100,1,0,0,0
1,0,2,2,0,-4,1,0,0,0
1,0,3,1,0,-1,0,0,0,0
1,0,4,4,4,-6,1,1,0,0
1,0,5,1,0,-7,1,1,0,0
1,0,6,2,0,-5,1,1,0,0
1,0,7,1,1,-5,1,1,0,0
1,0,8,1,0,-6,1,0,0,0
1,0,9,3,0,-1,1,1,0,0
1,0,10,1,0,-4,1,1,0,0
1,0,11,5,8,-13,1,1,0,0
1,0,12,1,2,-5,1,0,0,0
1,0,13,1,0,-3,0,0,0,0
1,0,14,1,0,0,0,1,0,0
1,0,15,1,2,0,1,1,0,0
1,0,16,1,0,3,1,1,0,0
1,0,17,1,2,11,0,1,0,0
1,0,18,1,0,16,1,1,0,0
1,0,19,1,3,28,0,1,0,0
1,0,20,2,20,7,0,1,0,0
1,0,21,1,1,26,0,1,0,0
1,0,22,1,2,27,1,1,0,0
1,0,23,2,0,29,1,0,0,0
1,0,24,1,0,30,1,0,0,0
1,0,25,2,0,27,1,1,0,0
1,0,26,1,0,57,0,1,0,0
1,0,1,3,1,-5,1,0,0,0
1,0,2,3,1,-3,1,1,0,0
1,0,4,1,0,0,0,1,0,0
1,0,5,1,0,4,0,1,0,0
1,0,6,1,2,7,0,1,0,0
1,0,7,1,1,9,0,1,0,0
1,0,8,1,0,10,1,1,0,0
1,0,9,2,0,8,1,1,0,0
1,0,10,1,4,3,1,1,0,0
1,0,11,2,7,2,0,1,0,0
1,0,12,2,4,0,1,1,0,0
1,0,13,1,0,25,0,1,0,0
1,0,14,1,7,20,0,0,0,0
1,0,15,1,0,21,0,1,0,0
1,0,16,1,0,57,0,1,0,0
1,0,17,1,1,57,0,1,0,0
1,0,18,1,1,59,1,1,0,0
1,0,19,3,3,57,1,1,0,0
1,0,20,1,0,65,1,1,0,0
1,0,22,1,0,72,1,1,0,0
1,0,23,3,2,70,1,1,0,0
1,0,24,1,0,75,0,0,0,0
1,0,25,1,0,81,0,1,0,0
1,0,26,1,0,94,1,1,0,0
1,0,2,1,2,-11,1,0,0,0
1,0,3,1,0,-7,1,0,0,0
1,0,4,1,0,-5,1,1,0,0
1,0,5,1,0,-5,1,0,0,0
1,0,6,1,0,-4,1,1,0,0
1,0,7,2,1,-1,1,1,0,0
1,0,8,1,5,5,0,1,0,0
1,0,9,1,0,5,1,0,0,0
1,0,10,1,1,3,1,0,0,0
1,0,11,2,3,11,1,1,0,0
1,0,12,1,4,8,1,0,0,0
1,0,13,1,4,12,0,1,0,0
1,0,14,2,8,10,0,1,0,0
1,0,15,4,1,8,1,1,0,0
1,0,16,1,0,18,1,0,0,0
1,0,17,1,0,20,1,1,0,0
1,0,18,2,17,13,0,0,0,0
1,0,19,5,13,2,0,0,0,0
1,0,20,1,0,59,0,1,0,0
1,0,21,1,3,60,0,1,0,0
1,0,22,1,0,71,1,1,0,0
1,0,23,1,0,78,0,1,0,0
1,0,24,1,0,85,1,1,0,0
1,0,25,1,0,86,0,1,0,0
1,0,26,1,0,86,1,0,0,0
1,0,27,3,0,86,1,0,0,0
1,0,28,1,0,88,1,1,0,0
1,0,29,1,0,88,1,1,0,0
1,0,30,1,0,88,1,1,0,0
1,0,31,1,0,90,1,1,0,0
1,0,32,1,0,91,1,1,0,0
1,0,1,3,0,-2,1,0,0,0
1,0,2,2,0,-3,1,0,0,0
1,0,3,2,0,-2,1,1,0,0
1,0,4,4,9,-14,1,1,0,0
1,0,5,2,0,-6,1,0,0,0
1,0,6,2,2,-5,1,1,0,0
1,0,7,2,1,-5,1,0,0,0
1,0,8,1,4,-6,1,1,0,0
1,0,9,2,1,-3,1,0,0,0
1,0,10,2,7,-5,0,1,0,0
1,0,11,1,1,0,0,1,0,0
1,0,12,3,0,-3,1,0,0,0
1,0,13,1,2,-3,1,1,0,0
1,0,14,1,0,-1,1,1,0,0
1,0,15,1,0,1,1,0,0,0
1,0,16,1,0,0,1,1,0,0
1,0,17,5,0,-1,1,1,0,0
1,0,18,3,0,0,1,1,0,0
1,0,19,3,3,-2,1,0,0,0
1,0,20,2,0,-1,1,0,0,0
1,0,21,2,1,-3,1,1,0,0
1,0,22,1,3,-1,0,1,0,0
1,0,23,1,0,0,1,0,0,0
1,0,24,2,4,1,1,1,0,0
1,0,25,1,0,10,1,1,0,0
1,0,26,1,8,8,0,0,0,0
1,0,27,1,0,31,0,1,0,0
1,0,28,1,0,35,0,0,0,0
1,0,29,1,0,40,0,1,0,0
1,0,30,1,0,61,0,0,0,0
1,0,31,1,0,63,1,0,0,0
1,0,32,1,0,74,0,1,0,0
1,0,1,1,0,5,1,0,0,0
1,0,2,3,7,-1,1,1,0,0
1,0,3,1,1,4,1,0,0,0
1,0,5,1,4,-4,1,1,0,0
1,0,6,3,4,-5,1,0,0,0
1,0,7,1,3,-6,1,1,0,0
1,0,9,1,0,-4,1,1,0,0
1,0,10,1,1,-5,1,1,0,0
1,0,13,2,0,-13,1,1,0,0
1,0,15,3,5,4,1,0,0,0
1,0,16,1,0,5,0,0,0,0
1,0,17,1,0,16,0,0,0,0
1,0,18,3,2,15,1,1,0,0
1,0,19,5,15,2,1,1,0,0
1,0,20,4,19,1,1,1,0,0
1,0,22,2,5,-5,0,0,0,0
1,0,23,2,0,-5,1,1,0,0
1,0,24,1,0,-4,0,1,0,0
1,0,27,4,31,-44,0,0,0,0
1,0,28,1,0,-44,0,1,0,0
1,0,29,1,0,-46,0,0,0,0
1,0,30,5,3,-46,1,1,0,0
1,0,32,1,0,-80,1,1,0,0
1,0,33,1,0,-82,1,1,0,0
1,0,34,2,0,-82,1,0,0,0
1,0,35,5,17,-100,1,1,0,0
1,0,1,2,5,4,0,0,0,0
1,0,2,3,0,4,1,0,0,0
1,0,3,1,2,7,1,0,0,0
1,0,4,2,4,6,1,0,0,0
1,0,5,4,7,2,1,0,0,0
1,0,6,3,4,-1,1,1,0,0
1,0,7,1,0,0,1,0,0,0
1,0,8,2,7,0,1,1,0,0
1,0,9,1,0,0,1,1,0,0
1,0,10,3,5,-1,1,0,0,0
1,0,11,2,3,-3,1,1,0,0
1,0,12,2,0,-1,1,0,0,0
1,0,13,4,1,-3,1,0,0,0
1,0,15,1,0,-1,0,1,0,0
1,0,16,1,0,0,0,0,0,0
1,0,17,4,3,-3,1,1,0,0
1,0,19,1,0,0,1,1,0,0
1,0,20,5,6,-7,1,1,0,0
1,0,21,1,0,-9,1,1,0,0
1,0,22,2,0,-7,1,0,0,0
1,0,24,1,7,-22,0,0,0,0
1,0,25,1,0,-12,0,1,0,0
1,0,26,1,0,-12,1,0,0,0
1,0,27,1,0,22,0,1,0,0
1,0,28,1,0,50,0,0,0,0
1,0,29,1,0,53,0,1,0,0
1,0,30,1,0,55,0,1,0,0
1,0,31,1,0,59,0,0,0,0
1,0,32,1,0,59,0,1,0,0
1,0,34,2,2,7,1,1,0,0
1,0,35,1,0,10,1,0,0,0
1,0,36,1,4,7,0,1,0,0
1,0,38,1,0,1,1,1,0,0
1,0,40,1,0,1,1,0,0,0
1,0,41,2,1,0,1,1,0,0
1,0,43,1,0,-99,1,0,0,0
1,0,45,1,0,-99,1,0,0,0
1,0,46,1,0,-99,1,0,0,0
1,0,47,1,0,-100,1,0,0,0
1,0,50,1,0,-100,1,1,0,0
1,0,51,5,0,-100,1,0,0,0
1,0,52,2,0,-100,1,1,0,0
1,0,53,2,0,-100,1,1,0,0
1,0,54,4,0,-100,1,0,0,0
1,0,55,1,0,-100,1,0,0,0
1,0,56,5,0,-100,1,0,0,0
1,0,57,5,0,-100,1,1,0,0
1,0,58,3,0,-100,1,0,0,0
1,0,59,1,0,-100,1,1,0,0
1,0,60,5,0,-100,1,1,0,0
1,0,61,2,0,-100,1,1,0,0
1,0,62,3,0,-100,1,0,0,0
1,0,63,1,0,-100,1,1,0,0
1,0,64,1,0,-100,0,0,0,0
1,0,65,1,0,-100,1,1,0,0
1,0,66,1,0,-100,1,1,0,0
1,0,67,1,0,-100,1,1,0,0
1,0,68,1,0,-100,0,1,0,0
1,0,69,1,0,-100,0,1,0,0
1,0,70,1,0,-100,0,0,0,0
1,0,71,1,0,-100,0,1,0,0
1,0,72,1,0,-100,1,1,0,0
1,0,73,1,0,-100,1,0,0,0
1,0,1,2,0,-3,1,0,0,3
1,0,2,1,0,-6,1,1,0,3
1,0,3,4,3,-5,1,0,0,3
1,0,4,1,1,-5,1,1,0,3
1,0,5,3,0,1,1,1,0,3
1,0,6,1,0,2,1,1,0,3
1,0,7,2,5,-3,1,1,0,3
1,0,8,2,3,0,1,1,0,3
1,0,9,1,2,7,0,1,0,3
1,0,10,5,4,7,1,0,0,3
1,0,11,1,0,8,1,1,0,3
1,0,12,4,9,11,1,1,0,3
1,0,13,1,1,12,1,0,0,3
1,0,14,1,1,15,1,1,0,3
1,0,15,4,8,13,0,1,0,3
1,0,19,2,2,21,1,1,0,3
1,0,20,2,0,26,1,1,0,3
1,0,21,1,1,36,1,1,0,3
1,0,22,1,0,35,1,0,0,3
1,0,23,1,0,36,0,0,0,3
1,0,24,1,5,33,0,1,0,3
1,0,25,1,2,33,1,1,0,3
1,0,26,3,7,30,1,1,0,3
1,0,27,2,2,33,1,0,0,3
1,0,28,2,1,36,1,0,0,3
1,0,29,2,6,54,0,1,0,3
1,0,30,1,0,76,0,1,0,3
1,0,31,1,0,78,1,0,0,3
1,0,32,1,0,83,0,1,0,3
1,0,33,1,0,87,0,1,0,3
1,0,1,3,1,4,1,0,0,3
1,0,2,3,1,2,1,1,0,3
1,0,3,1,0,4,1,1,0,3
1,0,4,5,12,-4,0,1,0,3
1,0,5,1,1,2,0,1,0,3
1,0,6,5,4,0,1,0,0,3
1,0,7,1,0,4,1,1,0,3
1,0,8,1,0,4,1,1,0,3
1,0,9,1,4,2,1,1,0,3
1,0,10,1,0,2,0,1,0,3
1,0,11,1,0,3,1,1,0,3
1,0,12,1,0,1,1,1,0,3
1,0,13,4,6,0,1,0,0,3
1,0,16,3,6,-13,1,1,0,3
1,0,17,2,2,-14,1,0,0,3
1,0,18,4,1,-16,1,0,0,3
1,0,20,1,0,2,0,0,0,3
1,0,21,1,0,55,0,1,0,3
1,0,22,1,1,56,0,1,0,3
1,0,23,1,0,86,0,0,0,3
1,0,24,1,0,88,0,0,0,3
1,0,25,2,5,82,0,0,0,3
1,0,26,1,0,98,0,0,0,3
1,0,1,3,0,-6,1,0,0,0
1,0,2,2,2,-6,1,1,0,0
1,0,3,2,0,-5,1,1,0,0
1,0,4,1,1,-6,1,1,0,0
1,0,6,1,0,3,1,1,0,0
1,0,7,1,2,-4,1,1,0,0
1,0,8,2,3,-3,1,1,0,0
1,0,9,1,0,0,1,1,0,0
1,0,10,1,0,0,1,1,0,0
1,0,11,1,3,0,0,1,0,0
1,0,12,1,0,1,0,1,0,0
1,0,13,1,2,1,0,1,0,0
1,0,14,2,0,4,1,1,0,0
1,0,16,1,0,3,0,1,0,0
1,0,17,4,4,3,1,1,0,0
1,0,18,2,6,-3,0,1,0,0
1,0,19,2,1,-8,1,0,0,0
1,0,20,1,1,-5,0,1,0,0
1,0,21,1,0,1,1,1,0,0
1,0,22,4,8,4,0,1,0,0
1,0,23,1,4,19,0,0,0,0
1,0,24,1,1,18,0,1,0,0
1,0,25,1,0,18,0,1,0,0
1,0,26,1,0,37,1,1,0,0
1,0,27,1,0,39,1,1,0,0
1,0,28,2,7,46,1,1,0,0
1,0,29,1,0,50,0,1,0,0
1,0,30,1,0,52,0,1,0,0
1,0,32,1,0,60,1,1,0,0
1,0,33,1,0,65,1,0,0,0
1,0,34,3,1,62,1,1,0,0
1,0,35,3,2,62,1,1,0,0
1,0,36,2,0,60,0,1,0,0
1,0,37,1,0,60,0,1,0,0
1,0,38,1,7,56,0,1,0,0
1,0,40,1,0,34,0,1,0,0
1,0,41,1,1,34,0,1,0,0
1,0,42,1,0,100,0,1,0,0
1,0,1,4,3,-6,1,0,0,0
1,0,3,1,0,-4,0,1,0,0
1,0,4,4,0,-7,1,1,0,0
1,0,5,2,0,-10,1,1,0,0
1,0,6,1,2,-7,0,1,0,0
1,0,7,1,0,3,1,1,0,0
1,0,8,2,0,0,1,1,0,0
1,0,9,2,4,-2,1,1,0,0
1,0,10,4,2,-3,1,1,0,0
1,0,11,2,2,-2,1,1,0,0
1,0,12,2,1,-3,1,1,0,0
1,0,13,1,4,9,0,1,0,0
1,0,14,1,0,11,0,0,0,0
1,0,15,1,4,9,0,1,0,0
1,0,16,1,4,4,0,0,0,0
1,0,17,1,1,25,0,1,0,0
1,0,18,1,2,27,0,0,0,0
1,0,19,1,0,33,0,1,0,0
1,0,20,1,5,29,1,1,0,0
1,0,21,2,3,36,1,0,0,0
1,0,22,1,0,39,1,0,0,0
1,0,23,1,1,39,0,1,0,0
1,0,24,1,2,39,0,0,0,0
1,0,25,1,0,41,0,1,0,0
1,0,26,1,2,47,1,0,0,0
1,0,27,1,0,60,0,0,0,0
1,0,28,1,0,64,0,0,0,0
1,0,29,2,0,67,1,1,0,0
1,0,31,1,0,72,1,1,0,0
1,0,32,1,0,73,1,0,0,0
1,0,33,1,1,73,1,0,0,0
1,0,34,1,0,76,1,1,0,0
1,0,35,2,0,76,1,1,0,0
1,0,36,1,0,77,1,0,0,0
1,0,37,1,0,87,1,1,0,0
1,0,38,1,0,88,0,1,0,0
1,0,39,1,0,91,1,1,0,0
1,0,40,1,0,97,1,1,0,0
1,0,41,1,0,99,0,1,0,0
1,0,42,1,0,99,0,0,0,0
1,0,43,3,0,99,1,0,0,0
1,0,44,1,0,99,1,1,0,0
1,0,1,4,0,-5,1,0,0,0
1,0,3,1,0,-4,0,1,0,0
1,0,4,3,3,-7,1,1,0,0
1,0,5,3,1,-8,1,1,0,0
1,0,6,1,1,-3,1,1,0,0
1,0,7,2,0,1,1,1,0,0
1,0,8,1,2,0,1,0,0,0
1,0,9,5,2,-2,1,1,0,0
1,0,10,5,4,-4,1,1,0,0
1,0,11,2,4,-5,0,1,0,0
1,0,12,5,7,-10,0,1,0,0
1,0,13,1,0,-11,0,0,0,0
1,0,14,1,13,-18,0,0,0,0
1,0,15,4,8,-21,0,1,0,0
1,0,16,2,13,-35,0,0,0,0
1,0,17,3,3,-38,1,0,0,0
1,0,18,2,3,-42,1,0,0,0
1,0,19,1,0,-41,0,1,0,0
1,0,20,1,1,-42,1,0,0,0
1,0,21,1,1,-25,0,1,0,0
1,0,22,1,0,-16,0,1,0,0
1,0,23,1,2,-17,1,1,0,0
1,0,24,1,0,-15,1,1,0,0
1,0,25,2,2,-15,1,0,0,0
1,0,26,1,1,-13,1,1,0,0
1,0,27,1,0,-11,0,0,0,0
1,0,28,2,0,-10,1,1,0,0
1,0,29,1,0,-7,1,1,0,0
1,0,30,1,0,-3,1,1,0,0
1,0,31,1,0,1,0,1,0,0
1,0,32,1,2,0,0,1,0,0
1,0,33,1,0,0,0,1,0,0
1,0,34,3,0,0,1,1,0,0
1,0,35,1,0,0,0,0,0,0
1,0,36,1,0,1,1,1,0,0
1,0,37,1,0,1,1,1,0,0
1,0,38,1,0,1,1,1,0,0
1,0,39,1,0,0,1,1,0,0
1,0,40,3,0,0,1,1,0,0
1,0,41,1,1,0,1,1,0,0
1,0,42,1,0,0,0,1,0,0
1,0,43,1,0,0,1,1,0,0
1,0,44,1,0,0,1,1,0,0
1,0,45,4,0,0,1,1,0,0
1,0,46,4,0,0,1,1,0,0
1,0,47,3,0,0,1,1,0,0
1,0,48,5,0,0,1,1,0,0
1,0,50,4,0,0,1,1,0,0
1,0,52,2,0,0,1,1,0,0
1,0,53,3,0,0,1,0,0,0
1,0,54,2,0,0,1,1,0,0
1,0,3,2,0,1,1,1,0,0
1,0,4,2,1,0,1,0,0,0
1,0,5,2,1,2,1,1,0,0
1,0,6,4,0,1,1,1,0,0
1,0,7,3,0,0,1,0,0,0
1,0,8,4,2,-3,1,1,0,0
1,0,9,3,2,-6,1,1,0,0
1,0,11,1,0,0,0,0,0,0
1,0,12,2,1,0,1,0,0,0
1,0,13,4,4,-4,1,1,0,0
1,0,14,2,11,-11,1,0,0,0
1,0,15,1,4,-15,1,0,0,0
1,0,16,1,0,-15,1,0,0,0
1,0,17,2,2,7,1,0,0,0
1,0,18,1,0,11,0,0,0,0
1,0,19,1,3,12,0,1,0,0
1,0,20,1,1,11,1,0,0,0
1,0,22,4,3,6,1,1,0,0
1,0,23,1,0,13,0,1,0,0
1,0,27,3,15,-4,1,0,0,0
1,0,28,1,5,11,0,1,0,0
1,0,30,1,0,0,0,0,0,0
1,0,31,1,0,29,0,0,0,0
1,0,32,1,0,34,0,1,0,0
1,0,33,1,0,37,0,1,0,0
1,0,34,3,9,31,0,1,0,0
1,0,35,2,0,28,1,1,0,0
1,0,36,1,0,28,0,1,0,0
1,0,37,1,0,29,0,1,0,0
1,0,38,5,9,21,0,1,0,0
1,0,39,1,1,18,1,1,0,0
1,0,40,1,0,18,1,1,0,0
1,0,41,2,8,17,0,1,0,0
1,0,43,1,0,14,1,1,0,0
1,0,44,1,0,13,1,0,0,0
